0.000000,  0.010643
0.215700,  0.010643
0.279814,  0.038326
0.333355,  0.009944
0.386678,  0.022329
0.439855,  0.013543
0.494051, -0.008924
0.547519,  0.003457
0.601133,  0.006164
0.654602, -0.025687
0.708143, -0.034052
0.761684, -0.031068
0.815298, -0.028516
0.868839, -0.016959
0.922380, -0.038348
0.982700, -0.071387
1.000000, -0.071387
