-1.00000,  0.325000
0.000000,  0.325000
0.053815,  0.299062
0.107973,  0.272208
0.162047,  0.231030
0.216205,  0.005931
0.270446, -0.014330
0.323933, -0.026410
0.379433, -0.197788
0.433171, -0.216313
0.487916, -0.194033
0.542074, -0.028684
0.594135, -0.048707
0.650389, -0.058157
0.703960, -0.065898
0.758034, -0.075559
0.811437, -0.093320
0.865700, -0.110000
1.000000, -0.110000
